slug,name,roaster,rating,review_date,aroma,acid_or_milk,body,flavor,type_with_milk,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,location,origin,roast,est_price,agtron,acid,aftertaste,with_milk,normalized_rating,origin_derived,review_year,review_month,popularity_tier
costa-rica-las-lajas-red-honey,Costa Rica Las Lajas Red Honey,Red Rooster Coffee Roaster,94.0,2016-01-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Floyd, Virginia","Sabanilla de Alajuela growing region, Costa Rica",Medium-Light,$16.49/12 ounces,53/77,9.0,9.0,,9.15625,Costa Rica,2016,January,Highly Popular
rwanda-kabirizi-organic,Rwanda Kabirizi Organic,Red Rooster Coffee Roaster,93.0,2016-01-01,9.0,8.0,9.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Floyd, Virginia","Lake Kivu, Nyamyumba growing region, Rwanda",Light,$13.99/12 ounces,62/87,8.0,8.0,,8.875,Rwanda,2016,January,Highly Popular
ethiopia-adado-natural,Ethiopia Adado Natural,Lone Oak Coffee Company,91.0,2016-01-01,8.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Winchester, Virginia","Gedeo zone, southern Ethiopia",Medium-Light,$17.00/12 ounces,55/69,8.0,8.0,,8.3125,southern Ethiopia,2016,January,Highly Popular
six-shooter-kenya-aa,Six-Shooter Kenya AA,Montana Cowboy Coffee,90.0,2016-01-01,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Burlington, Vermont",Kenya,Medium-Light,$17.99/12 ounces,53/76,8.0,8.0,,8.03125,Kenya,2016,January,Highly Popular
s-o-espresso-guatemala-concepcion-buena-vista,S.O. Espresso Guatemala Concepcion Buena Vista,Paradise Roasters,93.0,2016-01-01,9.0,8.0,9.0,9.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Ramsey, Minnesota","Chimaltenango Department, Guatemala",Medium,$14.95/12 ounces,46/58,,8.0,8.0,8.875,Guatemala,2016,January,Highly Popular
panama-geisha,Panama Geisha,San Francisco Bay Coffee,93.0,2016-01-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Lincoln, California","Boquete growing region, western Panama",Medium,$29.99/12 ounces,42/64,8.0,8.0,,8.875,western Panama,2016,January,Highly Popular
special-reserve-hard-core,Special Reserve Hard Core,Dr. Danger Coffee,92.0,2016-01-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Burlington, Vermont","Hambela District, Oromia growing region, southern Ethiopia",Medium-Light,$20.00/12 ounces,53/73,8.0,8.0,,8.59375,southern Ethiopia,2016,January,Highly Popular
special-reserve-surgical-strike,Special Reserve Surgical Strike,Dr. Danger Coffee,91.0,2016-01-01,9.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Burlington, Vermont",East Africa; Brazil,Light,$18.49/12 ounces,60/84,8.0,8.0,,8.3125,East Africa; Brazil,2016,January,Highly Popular
ethiopia-hambela-natural-4,Ethiopia Hambela Natural,Mojo Coffee Roasters,93.0,2016-01-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans, Louisiana","Hambela District, Oromia growing region, southern Ethiopia",Light,$15.00/12 ounces,62/90,8.0,8.0,,8.875,southern Ethiopia,2016,January,Highly Popular
ethiopia-harrar-mesela,Ethiopia Harrar Mesela,Caffe Luxxe,91.0,2016-01-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Santa Monica, California","Harrar growing region, eastern Ethiopia",Medium,$20.00/12 ounces,48/64,8.0,8.0,,8.3125,eastern Ethiopia,2016,January,Highly Popular
nicaragua-santa-lucila-maracaturra,Nicaragua Santa Lucila Maracaturra,Paradise Roasters,93.0,2016-01-01,9.0,8.0,8.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Ramsey, Minnesota","Nueva Segovia growing region, Nicaragua",Medium,$14.95/12 ounces,53/68,8.0,8.0,,8.875,Nicaragua,2016,January,Highly Popular
ethiopia-adado-sulula-natural,Ethiopia Adado Sulula Natural,ChacolaTAY,93.0,2016-01-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Taichung City, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,NT $450/100 grams,58/68,8.0,8.0,,8.875,southern Ethiopia,2016,January,Highly Popular
bernachon-panama-geisha,Bernachon Panama Geisha,Wei Chuan Foods Corporation,95.0,2016-01-01,10.0,9.0,8.0,9.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Taipei, Taiwan","Boquete growing region, western Panama",Medium-Light,NT $2800/454 grams,60/76,,9.0,9.0,9.4375,western Panama,2016,January,Highly Popular
bernachon-b123-espresso,Bernachon B123 Espresso,Wei Chuan Foods Corporation,92.0,2016-01-01,9.0,8.0,8.0,9.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Taipei, Taiwan",Guatemala,Medium,NT $450/454 grams,50/62,,8.0,8.0,8.59375,Guatemala,2016,January,Highly Popular
bernachon-m425-espresso,Bernachon M425 Espresso,Wei Chuan Foods Corporation,91.0,2016-01-01,8.0,8.0,8.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Taipei, Taiwan",Brazil; Colombia; Indonesia; Ethiopia,Medium,NT $450/454 grams,50/60,,8.0,8.0,8.3125,Brazil; Colombia; Indonesia; Ethiopia,2016,January,Highly Popular
bernachon-arabica-mangkuraja-grade-1-espresso,Bernachon Arabica Mangkuraja Grade 1 Espresso,Wei Chuan Foods Corporation,90.0,2016-01-01,9.0,6.0,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Taipei, Taiwan","Bengkulu Province, Indonesia",Medium,NT $300/500 grams,46/56,,7.0,6.0,8.03125,Indonesia,2016,January,Highly Popular
ecuador-nestor-nino,Ecuador Nestor Nino,Ghost Town Coffee Roasters,93.0,2016-01-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Bozeman, Montana","Pichincha growing region, northern Ecuador",Medium-Light,$15.45/12 ounces,58/78,8.0,8.0,,8.875,northern Ecuador,2016,January,Highly Popular
ethiopia-ayele-dula,Ethiopia Ayele Dula,Bloom Coffee Roasters,93.0,2015-12-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Lansing, Michigan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$17.00/12 ounces,54/73,8.0,8.0,,8.875,southern Ethiopia,2015,December,Highly Popular
finca-san-luis-colombia,Finca San Luis Colombia,Chocolate Fish Coffee Roasters,92.0,2015-12-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Sacramento, California","Libano, Tolima Department, Colombia",Light,$17.50/12 ounces,86/65,8.0,8.0,,8.59375,Colombia,2015,December,Highly Popular
finca-merced-guatemala,Finca Merced Guatemala,Chocolate Fish Coffee Roasters,90.0,2015-12-01,8.0,8.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Sacramento, California","Chimaltenango Department, Guatemala",Light,$17.00/12 ounces,68/95,8.0,8.0,,8.03125,Guatemala,2015,December,Highly Popular
ethiopia-suke-quto-pulped-natural-lot,Ethiopia Suke Quto Pulped Natural Lot,Paradise Roasters,93.0,2015-12-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Ramsey, Minnesota","Guji Zone, Oromia Region, Sidamo growing region, south-central Ethiopia",Medium,$15.95/12 ounces,47/68,8.0,8.0,,8.875,south-central Ethiopia,2015,December,Highly Popular
panama-la-esmeralda-geisha-bosque-natural,Panama La Esmeralda Geisha Bosque Natural,Temple Coffee and Tea,97.0,2015-12-01,9.0,10.0,9.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Boquete growing region, western Panama",Medium-Light,$62.00/8 ounces,59/82,10.0,10.0,,10.0,western Panama,2015,December,Highly Popular
harfusa-ethiopia-yirgacheffe-fair-trade-organic-3,Harfusa Ethiopia Yirgacheffe Fair Trade Organic,JBC Coffee Roasters,95.0,2015-12-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,"Madison, Wisconsin","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$17.80/12 ounces,54/76,9.0,9.0,,9.4375,southern Ethiopia,2015,December,Highly Popular
asopcafa-colombia,ASOPCAFA Colombia,JBC Coffee Roasters,94.0,2015-12-01,9.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Madison, Wisconsin","Huila Department, southern Colombia",Medium-Light,$14.85/12 ounces,60/77,9.0,9.0,,9.15625,southern Colombia,2015,December,Highly Popular
guatemala-plan-del-guayabo-estate-sl28-winey,Guatemala Plan del Guayabo Estate SL28 Winey,Kakalove Cafe,93.0,2015-12-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Chia-Yi, Taiwan","New Oriente, Guatemala",Medium-Light,$19.25/16 ounces,58/83,8.0,8.0,,8.875,Guatemala,2015,December,Highly Popular
guatemala-san-sebastian-natural,Guatemala San Sebastian Natural,Turning Point Coffee,95.0,2015-12-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"San Francisco, California","Antigua Valley, Guatemala",Medium-Light,$14.50/250 grams,59/78,9.0,9.0,,9.4375,Guatemala,2015,December,Highly Popular
ethiopia-hachira-natural-espresso,Ethiopia Hachira Natural Espresso,Turning Point Coffee,94.0,2015-12-01,9.0,9.0,9.0,9.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"San Francisco, California","Yirgacheffe growing region, southern Ethiopia",Light,$22.50/250 grams,62/87,,8.0,9.0,9.15625,southern Ethiopia,2015,December,Highly Popular
ethiopia-kochere-espresso-profile,Ethiopia Kochere Espresso Profile,Turning Point Coffee,94.0,2015-12-01,9.0,9.0,9.0,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"San Francisco, California","Yirgacheffe growing region, southern Ethiopia",Medium-Light,$18.00/320 grams,50/79,,9.0,9.0,9.15625,southern Ethiopia,2015,December,Highly Popular
kenya-nyeri-kiama-fcs-ichuga-factory-peaberry,Kenya Nyeri Kiama FCS Ichuga Factory Peaberry,Victrola Coffee Roasters,95.0,2015-12-01,9.0,9.0,9.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Seattle, Washington",South-central Kenya,Medium,$19.50/12 ounces,49/68,9.0,9.0,,9.4375,South-central Kenya,2015,December,Highly Popular
kenya-nyeri-thageini,Kenya Nyeri Thageini,Turnstile Coffee Roasters,94.0,2015-12-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Belmar, New Jersey",South-central Kenya,Medium-Light,$18.00/12 ounces,54/68,8.0,8.0,,9.15625,South-central Kenya,2015,December,Highly Popular
panama-don-julian-natural,Panama Don Julian Natural,Inferno Dynamics Coffee Roastery,91.0,2015-12-01,9.0,7.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Hong Kong, China","Boquete growing region, western Panama",Medium-Light,$16.00/8 ounces,58/72,7.0,7.0,,8.3125,western Panama,2015,December,Highly Popular
kenya-aa-lot-125-queen-flora,Kenya AA Lot-125 “Queen Flora”,Simon Hsieh's Aroma Roast Coffees,95.0,2015-12-01,9.0,9.0,9.0,9.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan",Kenya,Medium-Dark,NT $900/8 ounces,44/56,,9.0,9.0,9.4375,Kenya,2015,December,Highly Popular
ethiopia-natural-yirgacheffe-phoenix-special-king-solomon,Ethiopia Natural Yirgacheffe Phoenix Special “King Solomon”,Simon Hsieh's Aroma Roast Coffees,94.0,2015-12-01,9.0,9.0,9.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan","Yirgacheffe growing region, southern Ethiopia; Sidama (also Sidamo) growing region, southern Ethiopia",Medium,NT $800/8 ounces,48/60,,8.0,9.0,9.15625,southern Ethiopia,2015,December,Highly Popular
fully-washed-ethiopia-phoenix-special-dr-evil,Fully Washed Ethiopia Phoenix Special “Dr. Evil”,Simon Hsieh's Aroma Roast Coffees,94.0,2015-12-01,9.0,9.0,8.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan",Ethiopia,Medium,NT $700/8 ounces,45/57,,9.0,9.0,9.15625,Ethiopia,2015,December,Highly Popular
sulawesi-tanah-kebangkitan-phoenix-special-espresso,Sulawesi “Tanah Kebangkitan” Phoenix Special Espresso,Simon Hsieh's Aroma Roast Coffees,94.0,2015-12-01,9.0,9.0,9.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan","Toraja growing region, South Sulawesi, Indonesia",Medium-Dark,NT $700/8 ounces,44/56,,8.0,9.0,9.15625,Indonesia,2015,December,Highly Popular
kenya-aa-lot-122-excalibur-espresso,Kenya AA Lot-122 “Excalibur” Espresso,Simon Hsieh's Aroma Roast Coffees,94.0,2015-12-01,9.0,9.0,9.0,9.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Taoyuan City, Taiwan",Kenya,Medium-Dark,NT $900/8 ounces,45/54,,8.0,9.0,9.15625,Kenya,2015,December,Highly Popular
panama-elida-natural-lot-13,Panama Elida Natural Lot #13,Old Soul Co.,95.0,2015-12-01,9.0,9.0,9.0,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Sacramento, California","Boquete growing region, western Panama",Light,$20.00/250 grams,63/86,9.0,9.0,,9.4375,western Panama,2015,December,Highly Popular
emmas-jo-the-leam-hammer-competition-espresso,Emma’s Jo: The Leam Hammer Competition Espresso,Dragonfly Coffee Roasters,95.0,2015-12-01,9.0,9.0,9.0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Boulder, Colorado",Central America; South America; East Africa,Medium-Light,$18.00/12 ounces,55/75,,9.0,9.0,9.4375,Central America; South America; East Africa,2015,December,Highly Popular
costa-rica-sumava-natural-lot,Costa Rica Sumava Natural Lot,Old Soul Co.,94.0,2015-12-01,9.0,9.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Lourdes de Naranjo, West Valley, Costa Rica",Light,$20.00/250 grams,61/85,9.0,9.0,,9.15625,Costa Rica,2015,December,Highly Popular
panama-auromar-geisha-natural-peaberry,Panama Auromar Geisha Natural Peaberry,PT's Coffee Roasting Co.,96.0,2015-12-01,9.0,9.0,9.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Topeka, Kansas","Boquete growing region, western Panama",Medium-Light,$40.00/8 ounces,53/70,9.0,9.0,,9.71875,western Panama,2015,December,Highly Popular
el-burro-geisha-tachi-natural,El Burro Geisha Tachi Natural,Geisha Coffee Roaster,95.0,2015-12-01,9.0,8.0,9.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ovledo, Florida","Boquete growing region, western Panama",Medium-Light,$46.95/12 ounces,55/75,8.0,8.0,,9.4375,western Panama,2015,December,Highly Popular
holiday-blend-23,Holiday Blend,Ghost Town Coffee Roasters,95.0,2015-12-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Bozeman, Montana",Ethiopia; Kenya.,Medium-Light,$15.25/12 ounces,54/77,9.0,9.0,,9.4375,Ethiopia; Kenya.,2015,December,Highly Popular
holiday-blend-22,Holiday Blend,Lab 146,95.0,2015-12-01,9.0,9.0,8.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Kaohsiung, Taiwan",Guatemala; Ethiopia.,Light,$25.00/8 ounces,66/82,9.0,9.0,,9.4375,Guatemala; Ethiopia.,2015,December,Highly Popular
nicaragua-pacamara-los-congos-lot-8,Nicaragua Pacamara Los Congos Lot #8,Old Soul Co.,95.0,2015-12-01,9.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Sacramento, California","San Fernando, Nueva Segovia region, Nicaragua",Light,$20.00/250 grams,68/82,9.0,9.0,,9.4375,Nicaragua,2015,December,Highly Popular
panama-boquete-kotowa-gesha-natural,Panama Boquete Kotowa Gesha Natural,Giv COFFEE,94.0,2015-12-01,9.0,9.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Torrington, Connecticut","Boquete growing region, western Panama",Light,$45.00/8 ounces,64/84,9.0,9.0,,9.15625,western Panama,2015,December,Highly Popular
holiday-blend-21,Holiday Blend,Olympia Coffee Roasting,94.0,2015-12-01,9.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Olympia, Washington",Honduras; Kenya; Ethiopia,Medium-Light,$18.90/12 ounces,59/70,9.0,9.0,,9.15625,Honduras; Kenya; Ethiopia,2015,December,Highly Popular
panama-finca-auromar-camilina-natural,Panama Finca Auromar Camilina Natural,Willoughby's Coffee & Tea,94.0,2015-12-01,9.0,9.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Branford, Connecticut","Piedra Candela, Chiriqui Province, western Panama",Light,$50.00/8 ounces,66/90,9.0,9.0,,9.15625,western Panama,2015,December,Highly Popular
hokulele-kona,Hokulele Kona,Hula Daddy,93.0,2015-12-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Holulaloa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii",Medium-Light,$39.95/8 ounces,54/76,8.0,8.0,,8.875,“Big Island” of Hawaii,2015,December,Highly Popular
holiday-blend-20,Holiday Blend,Papa Lin's Coffee Roasting,93.0,2015-12-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Yorktown Heights, New York",Southern Ethiopia,Medium,$18.00/12 ounces,51/68,8.0,8.0,,8.875,Southern Ethiopia,2015,December,Highly Popular
holiday-blend-19,Holiday Blend,Red Rooster Coffee Roaster,93.0,2015-12-01,9.0,9.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Floyd, Virginia",Colombia; Ethiopia.,Light,$12.99/12 ounces,60/82,9.0,9.0,,8.875,Colombia; Ethiopia.,2015,December,Highly Popular
holiday-blend-18,Holiday Blend,Velton's Coffee,93.0,2015-12-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Everett, Washington","West Java, Indonesia; Papua New Guinea",Medium-Light,$17.00/16 ounces,56/74,8.0,8.0,,8.875,Indonesia; Papua New Guinea,2015,December,Highly Popular
el-aguila-sl-28-el-salvador,El Aguila SL-28 El Salvador,JBC Coffee Roasters,94.0,2015-11-01,9.0,9.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Santa Ana growing region, El Salvador",Medium-Light,$18.75/12 ounces,58/77,9.0,9.0,,9.15625,El Salvador,2015,November,Highly Popular
kenya-nyeri-karogoto-aa,Kenya Nyeri Karogoto AA,Papa Lin's Coffee Roasting,93.0,2015-11-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Yorktown Heights, New York","Nyeri County, Central Highlands, Kenya",Medium,$20.00/12 ounces,50/67,8.0,8.0,,8.875,Kenya,2015,November,Highly Popular
ethiopia-sidama-special-lot-natural,Ethiopia Sidama Special Lot Natural,Dragonfly Coffee Roasters,95.0,2015-11-01,10.0,8.0,9.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Boulder, Colorado","Guji Zone, Sidama Province, southern Ethiopia",Light,$18.00/12 ounces,63/86,8.0,8.0,,9.4375,southern Ethiopia,2015,November,Highly Popular
panama-finca-deborah-caturra-natural,Panama Finca Deborah Caturra Natural,Temple Coffee and Tea,94.0,2015-11-01,9.0,9.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Sacramento, California","Chiriqui, Boquete growing region, western Panama",Light,$20.00/8 ounces,65/88,9.0,9.0,,9.15625,western Panama,2015,November,Highly Popular
costa-rica-el-jordan-natural-small-lot-reserve,Costa Rica El Jordan Natural Small-Lot Reserve,Dragonfly Coffee Roasters,93.0,2015-11-01,9.0,8.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Boulder, Colorado","Carrizal de Alajuela, Costa Rica",Medium,$18.00/12 ounces,50/68,8.0,8.0,,8.875,Costa Rica,2015,November,Highly Popular
guatemala-san-antonio-chaguite,Guatemala San Antonio Chaguite,Insight Coffee Roasters,92.0,2015-11-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Sacramento, California","Agua Dulce, Huehuetenango, Guatemala",Light,$18.00/12 ounces,68/88,8.0,8.0,,8.59375,Guatemala,2015,November,Highly Popular
ethiopia-biftu-gudina-jimma,Ethiopia Biftu Gudina Jimma,Corvus Coffee Roasters,92.0,2015-11-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, Colorado","Jimma Zone, Oromia State, Ethiopia",Medium-Light,$19.00/12 ounces,61/80,8.0,8.0,,8.59375,Ethiopia,2015,November,Highly Popular
nekisse-red-n2-level-39,Nekisse Red N2 Level 39,AHRIRE Roasting,96.0,2015-11-01,9.0,9.0,9.0,10.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Pu'Er Yunnan Province, China","Sidamo (also Sidama) growing region, southern Ethiopia",Medium-Light,RMB $235/125 grams,63/74,9.0,9.0,,9.71875,southern Ethiopia,2015,November,Highly Popular
panama-la-esmeralda-bosque-lot-1-gesha,Panama La Esmeralda Bosque Lot 1 Gesha,Bird Rock Coffee Roasters,94.0,2015-11-01,9.0,8.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Boquete growing region, western Panama",Light,$48.00/8 ounces,64/85,8.0,8.0,,9.15625,western Panama,2015,November,Highly Popular
costa-rica-santa-lucia-cup-of-excellence-7,Costa Rica Santa Lucia Cup of Excellence #7,Bird Rock Coffee Roasters,93.0,2015-11-01,9.0,8.0,8.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"San Diego, California","Central Valley, Costa Rica",Light,$17.00/8 ounces,67/85,8.0,8.0,,8.875,Costa Rica,2015,November,Highly Popular
finca-la-mula-panama-geisha-natural,Finca La Mula Panama Geisha Natural,JBC Coffee Roasters,95.0,2015-11-01,10.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Madison, Wisconsin","Chiriqui, western Panama.",Medium-Light,$49.95/8 ounces,52/73,8.0,8.0,,9.4375,western Panama.,2015,November,Highly Popular
la-lagunita-el-salvador,La Lagunita El Salvador,JBC Coffee Roasters,94.0,2015-11-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Apaneca, El Salvador",Medium-Light,$18.75/12 ounces,59/79,8.0,8.0,,9.15625,El Salvador,2015,November,Highly Popular
ethiopia-hambela-natural-3,Ethiopia Hambela Natural,Red Rooster Coffee Roaster,93.0,2015-11-01,9.0,8.0,9.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Floyd, Virginia","Hambela District, Oromia growing region, southern Ethiopia",Medium-Light,$15.49/12 ounces,52/71,8.0,8.0,,8.875,southern Ethiopia,2015,November,Highly Popular
kenya-kiaguthu-aa,Kenya Kiaguthu AA,Bootstrap Coffee Roasters,93.0,2015-11-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"St. Paul, Minnesota",South-central Kenya.,Medium-Light,$20.00/12 ounces,57/78,8.0,8.0,,8.875,South-central Kenya.,2015,November,Highly Popular
sweet-marias-colombia-timana-principales-lotes,Sweet Maria’s Colombia Timana Principales Lotes,AHRIRE Roasting,93.0,2015-11-01,9.0,9.0,8.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pu'Er Yunnan Province, China",Colombia,Medium-Light,RMB $70/150 grams,58/79,9.0,9.0,,8.875,Colombia,2015,November,Highly Popular
juliette-ninety-plus-gesha-estates,Juliette Ninety Plus Gesha Estates,Barrington Coffee Roasting Co.,93.0,2015-11-01,9.0,8.0,9.0,9.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Lee, Massachusetts","Volcan, Panama",Light,$82.45/12 ounces,68/94,8.0,8.0,,8.875,Panama,2015,November,Highly Popular
ethiopia-hambela-washed,Ethiopia Hambela Washed,Red Rooster Coffee Roaster,92.0,2015-11-01,9.0,8.0,8.0,9.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Floyd, Virginia","Hambela District, Oromia growing region, southern Ethiopia",Medium-Light,$13.99/12 ounces,52/72,8.0,8.0,,8.59375,southern Ethiopia,2015,November,Highly Popular
s-o-espresso-ethiopia-borboya,S.O. Espresso Ethiopia Borboya,Paradise Roasters,92.0,2015-11-01,9.0,8.0,8.0,9.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Ramsey, Minnesota","Yirgacheffe growing region, southern Ethiopia",Medium,$14.95/12 ounces,45/60,,8.0,8.0,8.59375,southern Ethiopia,2015,November,Highly Popular
